Elapsed time (s),Accuracy (%),Method
385,63.55965807533672,Pisces
415,63.47434349069692,Pisces
445,63.264444446696174,Pisces
0,0.0,Oort
25,17.69534261507345,Oort
55,28.675484459045077,Oort
85,31.72632445453578,Oort
115,49.26708322862784,Oort
145,53.59138900001843,Oort
175,57.24053640012997,Oort
205,58.51386967870924,Oort
235,58.03237540044089,Oort
265,62.68524903162229,Oort
295,63.37333331867501,Oort
325,64.2631034343544,Oort
355,64.00187740536029,Oort
385,62.96777772903441,Oort
415,65.10714284524715,Oort
445,65.85555554365986,Oort
0,0.0,Oort
25,19.74602830139457,Oort
55,23.986453833309465,Oort
85,21.365298615520835,Oort
115,48.47055544985665,Oort
145,52.290000164243914,Oort
175,57.44946358397546,Oort
205,58.06762452284495,Oort
235,59.27965517575713,Oort
265,59.33567043792242,Oort
295,62.86999997969026,Oort
325,63.37563218113106,Oort
355,64.23647507813698,Oort
385,64.9081226051082,Oort
415,64.2137127651044,Oort
445,62.588230416431344,Oort
0,0.0,Oort
25,17.23349870481108,Oort
55,24.35264764098129,Oort
85,28.58277745803197,Oort
115,46.53129618332122,Oort
145,53.088968193455344,Oort
175,54.62111106130811,Oort
205,57.754444394641446,Oort
235,59.71981478788234,Oort
265,60.98364670752121,Oort
295,62.10962960818962,Oort
325,62.425555583371064,Oort
355,64.6311110715639,Oort
385,64.52111111285951,Oort
415,63.332222241119105,Oort
445,65.13929292221262,Oort
0,0.0,Oort
25,16.609456224706438,Oort
55,21.65130019633764,Oort
85,27.61273482035368,Oort
115,51.41648145833722,Oort
145,53.008809563602725,Oort
175,56.87720304333844,Oort
205,58.799808426871614,Oort
235,60.63601848260121,Oort
265,60.95333333196311,Oort
295,60.23231477346685,Oort
325,63.480919523403564,Oort
355,63.16980844124067,Oort
385,64.34689655710454,Oort
415,64.26276421888734,Oort
445,65.3643902351475,Oort
0,0.0,FedBuff
25,21.063144013109493,FedBuff
55,33.32697380034354,FedBuff
85,29.860084485803913,FedBuff
115,51.76390673451099,FedBuff
145,51.052154936886794,FedBuff
175,52.296336259584166,FedBuff
205,57.8877776646614,FedBuff
235,56.84875812438578,FedBuff
265,59.71444439889558,FedBuff
295,61.304040359945,FedBuff
325,61.96633986714618,FedBuff
355,61.97055542667705,FedBuff
385,62.59726494862483,FedBuff
415,63.140854692214575,FedBuff
445,63.48078852556085,FedBuff
0,0.0,FedBuff
25,23.814207930829784,FedBuff
55,37.27732849820567,FedBuff
85,28.907862702740562,FedBuff
115,50.013942646330825,FedBuff
145,51.81572388724446,FedBuff
175,53.58960959886288,FedBuff
205,56.20460313375034,FedBuff
235,60.57908496273888,FedBuff
265,61.15555555097417,FedBuff
295,62.46393937383036,FedBuff
325,63.083725489066325,FedBuff
355,63.81986110016704,FedBuff
385,64.36341879636814,FedBuff
415,65.25059828354762,FedBuff
445,64.5609319070505,FedBuff
0,0.0,FedBuff
25,22.060094293200937,FedBuff
55,33.361512732917255,FedBuff
85,33.537263686982996,FedBuff
115,53.19197120113613,FedBuff
145,51.4174412034176,FedBuff
175,52.15357344626664,FedBuff
205,57.26174592099493,FedBuff
235,60.054509814440024,FedBuff
265,59.61333334385179,FedBuff
295,62.23666662017504,FedBuff
325,63.30901958750743,FedBuff
355,64.55111108488506,FedBuff
385,64.4378347320774,FedBuff
415,65.51817661241928,FedBuff
445,65.85885304118571,FedBuff
0,0.0,FedBuff
25,20.102954847592823,FedBuff
55,34.89728108872758,FedBuff
85,33.47205027250143,FedBuff
115,52.80215053137912,FedBuff
145,51.54276097591477,FedBuff
175,53.125075005339426,FedBuff
205,56.67142854179655,FedBuff
235,58.48032675059013,FedBuff
265,61.424444397648955,FedBuff
295,60.139596003980344,FedBuff
325,62.13248360943949,FedBuff
355,63.33597220894362,FedBuff
385,64.08381766038063,FedBuff
415,64.30005697661994,FedBuff
445,63.767885314948245,FedBuff
